,date,open,high,low,close,volume,result
2756,2018-11-21 15:30:00+03:30,136.09,142.0,134.6,137.75,105163.35139,sell
2757,2018-11-21 19:30:00+03:30,137.78,139.0,133.29,134.07,75594.43732000001,buy
2758,2018-11-21 23:30:00+03:30,134.02,139.54,132.84,138.23,85307.51086000001,buy
2759,2018-11-22 03:30:00+03:30,138.36,140.4,136.97,138.4,50834.705539999995,sell
2760,2018-11-22 07:30:00+03:30,138.39,138.84,136.11,136.96,40330.39551,sell
2761,2018-11-22 11:30:00+03:30,136.95,137.24,133.05,134.55,58800.887879999995,sell
2762,2018-11-22 15:30:00+03:30,134.57,134.58,130.1,133.34,70423.06926,sell
2763,2018-11-22 19:30:00+03:30,133.36,134.03,129.5,131.21,41526.88897,sell
2764,2018-11-22 23:30:00+03:30,131.21,133.31,125.64,126.63,72758.12469,sell
2765,2018-11-23 03:30:00+03:30,126.58,128.9,118.56,124.67,164332.54512999998,buy
2766,2018-11-23 07:30:00+03:30,124.79,128.09,122.71,126.09,79534.41581,sell
2767,2018-11-23 11:30:00+03:30,126.13,128.77,124.26,125.47,58012.85147,sell
2768,2018-11-23 15:30:00+03:30,125.47,125.92,121.7,124.09,77137.01036,sell
2769,2018-11-23 19:30:00+03:30,124.1,124.19,120.25,123.05,76277.74711,buy
2770,2018-11-23 23:30:00+03:30,123.06,126.38,121.97,125.02,49057.67398,buy
2771,2018-11-24 03:30:00+03:30,125.0,130.81,124.9,127.32,78785.11625,sell
2772,2018-11-24 07:30:00+03:30,127.32,128.31,123.55,124.29,39222.65473,sell
2773,2018-11-24 11:30:00+03:30,124.31,125.86,122.96,123.57,48618.97881,buy
2774,2018-11-24 15:30:00+03:30,123.61,125.46,122.58,124.18,43704.23548,sell
2775,2018-11-24 19:30:00+03:30,124.17,124.2,120.95,121.82,50943.0505,sell
2776,2018-11-24 23:30:00+03:30,121.79,122.67,112.32,114.89,210047.53187,sell
2777,2018-11-25 03:30:00+03:30,114.83,116.13,106.51,107.0,134522.96031,buy
2778,2018-11-25 07:30:00+03:30,107.02,110.23,106.0,109.33,116873.18789000002,buy
2779,2018-11-25 11:30:00+03:30,109.35,118.0,102.95,112.24,202673.61349000002,sell
2780,2018-11-25 15:30:00+03:30,112.27,115.5,111.0,112.08,108648.63807,buy
2781,2018-11-25 19:30:00+03:30,112.08,115.68,108.61,113.01,112823.34701,buy
2782,2018-11-25 23:30:00+03:30,113.08,122.35,112.83,118.67,160691.56575,sell
2783,2018-11-26 03:30:00+03:30,118.65,121.5,115.8,117.84,86823.58691,sell
2784,2018-11-26 07:30:00+03:30,117.85,120.7,114.93,117.59,96129.05936,sell
2785,2018-11-26 11:30:00+03:30,117.55,117.74,114.49,116.87,101882.42154,sell
2786,2018-11-26 15:30:00+03:30,116.87,117.04,110.0,110.79,111265.34252,buy
2787,2018-11-26 19:30:00+03:30,110.78,114.17,107.11,111.88,150532.6712,sell
2788,2018-11-26 23:30:00+03:30,111.88,112.14,106.41,110.68,132844.28078,sell
2789,2018-11-27 03:30:00+03:30,110.66,110.82,106.24,107.39,73764.99639,buy
2790,2018-11-27 07:30:00+03:30,107.4,111.07,106.5,108.96,72683.43386,sell
2791,2018-11-27 11:30:00+03:30,108.97,109.03,102.36,104.93,117193.18227,buy
2792,2018-11-27 15:30:00+03:30,104.92,108.92,104.2,106.36,86478.31431,buy
2793,2018-11-27 19:30:00+03:30,106.36,109.9,105.51,108.7,78275.80823,buy
2794,2018-11-27 23:30:00+03:30,108.7,114.31,107.7,111.43,95628.6711,buy
2795,2018-11-28 03:30:00+03:30,111.38,114.2,111.37,113.53,77696.56342,buy
2796,2018-11-28 07:30:00+03:30,113.52,117.89,112.77,117.34,110456.30409,sell
2797,2018-11-28 11:30:00+03:30,117.33,117.89,114.45,115.77,63721.27089,buy
2798,2018-11-28 15:30:00+03:30,115.77,121.82,114.81,120.31,122572.90244,buy
2799,2018-11-28 19:30:00+03:30,120.23,125.5,118.14,124.01,107151.35107,sell
2800,2018-11-28 23:30:00+03:30,124.08,126.8,120.18,122.9,96954.34933,sell
2801,2018-11-29 03:30:00+03:30,122.88,123.84,116.69,117.04,70630.42113,buy
2802,2018-11-29 07:30:00+03:30,117.11,120.92,115.99,119.0,67506.89749,buy
2803,2018-11-29 11:30:00+03:30,119.03,124.0,118.71,121.77,96428.97289,sell
2804,2018-11-29 15:30:00+03:30,121.69,122.73,116.62,118.0,96477.37112000001,buy
2805,2018-11-29 19:30:00+03:30,118.04,121.18,117.0,118.09,71659.80563999999,sell
2806,2018-11-29 23:30:00+03:30,118.07,118.86,114.78,117.98,76073.92787,buy
2807,2018-11-30 03:30:00+03:30,117.99,120.26,115.4,118.64,66176.93822000001,sell
2808,2018-11-30 07:30:00+03:30,118.64,119.94,116.69,117.26,61098.72145,sell
2809,2018-11-30 11:30:00+03:30,117.29,118.78,112.34,113.9,100394.93141,sell
2810,2018-11-30 15:30:00+03:30,113.87,115.19,112.01,113.89,84736.34593,buy
2811,2018-11-30 19:30:00+03:30,113.92,115.82,113.57,114.77,45027.41427,sell
2812,2018-11-30 23:30:00+03:30,114.78,114.96,111.09,113.73,61159.28401,sell
2813,2018-12-01 03:30:00+03:30,113.71,114.42,112.78,113.26,31782.72518,sell
2814,2018-12-01 07:30:00+03:30,113.25,113.35,111.35,112.35,36954.37378,buy
2815,2018-12-01 11:30:00+03:30,112.34,120.8,112.25,119.13,98141.79952999999,sell
2816,2018-12-01 15:30:00+03:30,119.16,120.49,117.22,118.94,76146.93487000001,buy
2817,2018-12-01 19:30:00+03:30,118.96,120.17,118.28,119.77,42407.65935,sell
2818,2018-12-01 23:30:00+03:30,119.73,119.89,117.17,118.1,44725.57471,buy
2819,2018-12-02 03:30:00+03:30,118.09,120.73,117.8,118.14,54033.75674,sell
2820,2018-12-02 07:30:00+03:30,118.18,118.6,116.3,117.52,38983.779969999996,sell
2821,2018-12-02 11:30:00+03:30,117.52,118.78,116.0,116.77,54666.59111,buy
2822,2018-12-02 15:30:00+03:30,116.75,118.21,116.31,117.51,45735.246530000004,sell
2823,2018-12-02 19:30:00+03:30,117.47,117.77,116.11,117.06,42243.68415,sell
2824,2018-12-02 23:30:00+03:30,117.09,118.66,116.0,116.57,37994.562999999995,sell
2825,2018-12-03 03:30:00+03:30,116.63,116.96,112.67,114.0,69228.53446,sell
2826,2018-12-03 07:30:00+03:30,113.99,114.48,109.95,113.42,53973.23752,buy
2827,2018-12-03 11:30:00+03:30,113.42,114.65,112.67,113.56,32543.86835,sell
2828,2018-12-03 15:30:00+03:30,113.58,114.5,107.33,108.0,76322.22666,sell
2829,2018-12-03 19:30:00+03:30,108.0,108.62,106.7,107.72,50002.402239999996,buy
2830,2018-12-03 23:30:00+03:30,107.72,110.38,107.13,108.76,42375.76401,sell
2831,2018-12-04 03:30:00+03:30,108.76,110.1,106.93,108.47,56614.283670000004,buy
2832,2018-12-04 07:30:00+03:30,108.47,112.35,106.0,112.35,70892.40082000001,sell
2833,2018-12-04 11:30:00+03:30,112.33,113.2,110.5,111.24,44416.605,buy
2834,2018-12-04 15:30:00+03:30,111.25,113.2,110.59,112.17,45975.239239999995,sell
2835,2018-12-04 19:30:00+03:30,112.2,112.41,110.11,110.7,32020.13235,sell
2836,2018-12-04 23:30:00+03:30,110.7,110.8,109.02,109.94,25402.34522,sell
2837,2018-12-05 03:30:00+03:30,109.92,110.58,107.0,107.52,46630.212060000005,sell
2838,2018-12-05 07:30:00+03:30,107.49,108.67,106.31,107.14,43504.5637,buy
2839,2018-12-05 11:30:00+03:30,107.13,108.97,106.0,108.81,44228.63222,sell
2840,2018-12-05 15:30:00+03:30,108.74,109.22,106.87,107.08,38748.39405,sell
2841,2018-12-05 19:30:00+03:30,107.07,107.19,103.0,103.83,124339.69125,sell
2842,2018-12-05 23:30:00+03:30,103.83,104.66,102.38,102.71,56620.03913,sell
2843,2018-12-06 03:30:00+03:30,102.73,104.1,101.03,102.1,75699.03441000001,buy
2844,2018-12-06 07:30:00+03:30,102.1,104.68,95.97,103.23,123915.57375,sell
2845,2018-12-06 11:30:00+03:30,103.23,104.0,99.3,100.67,51555.547889999994,sell
2846,2018-12-06 15:30:00+03:30,100.69,102.62,97.0,98.36,148990.78323,sell
2847,2018-12-06 19:30:00+03:30,98.36,98.75,95.32,98.17,94693.35493,sell
2848,2018-12-06 23:30:00+03:30,98.14,98.19,90.2,91.0,91284.29622,sell
2849,2018-12-07 03:30:00+03:30,91.18,94.5,82.66,84.8,244032.68646,buy
2850,2018-12-07 07:30:00+03:30,84.8,89.0,84.07,86.25,170805.03184,sell
2851,2018-12-07 11:30:00+03:30,86.27,87.3,83.55,85.79,98546.35604,sell
2852,2018-12-07 15:30:00+03:30,85.79,88.34,84.5,85.03,110391.11877999999,buy
2853,2018-12-07 19:30:00+03:30,85.05,96.9,82.07,96.65,256009.25028,sell
2854,2018-12-07 23:30:00+03:30,96.68,96.9,90.32,93.05,150289.14127,buy
2855,2018-12-08 03:30:00+03:30,93.06,98.0,92.96,94.67,124644.34857999999,sell
2856,2018-12-08 07:30:00+03:30,94.69,95.3,91.04,91.73,103394.28233,sell
2857,2018-12-08 11:30:00+03:30,91.73,91.77,88.06,89.69,103135.96866,sell
2858,2018-12-08 15:30:00+03:30,89.7,90.47,85.0,88.26,121145.22964,sell
2859,2018-12-08 19:30:00+03:30,88.27,90.94,87.39,88.03,99003.29175,buy
2860,2018-12-08 23:30:00+03:30,88.07,93.6,84.55,90.38,146894.00433,buy
2861,2018-12-09 03:30:00+03:30,90.39,92.29,90.16,90.48,77465.63041,sell
2862,2018-12-09 07:30:00+03:30,90.48,92.0,89.01,90.08,55118.816439999995,buy
2863,2018-12-09 11:30:00+03:30,90.18,91.41,88.63,90.64,57091.54422,buy
2864,2018-12-09 15:30:00+03:30,90.67,96.7,90.13,95.54,133849.47764,buy
2865,2018-12-09 19:30:00+03:30,95.52,98.7,94.44,96.34,125073.72827,sell
2866,2018-12-09 23:30:00+03:30,96.34,96.55,92.65,93.26,71920.16325,sell
2867,2018-12-10 03:30:00+03:30,93.26,95.21,91.47,92.85,66841.21157,sell
2868,2018-12-10 07:30:00+03:30,92.82,92.94,90.04,91.61,58632.053179999995,buy
2869,2018-12-10 11:30:00+03:30,91.59,92.62,90.3,91.81,64659.66002999999,sell
2870,2018-12-10 15:30:00+03:30,91.79,92.2,88.53,89.07,88101.60998,sell
2871,2018-12-10 19:30:00+03:30,89.06,91.69,88.11,88.72,84313.11911,buy
2872,2018-12-10 23:30:00+03:30,88.68,90.38,88.4,89.91,46025.37542,sell
2873,2018-12-11 03:30:00+03:30,89.88,90.0,88.6,89.43,35296.59865,buy
2874,2018-12-11 07:30:00+03:30,89.45,91.65,88.88,89.71,59625.33184,sell
2875,2018-12-11 11:30:00+03:30,89.71,90.72,86.6,87.44,89622.63787,sell
2876,2018-12-11 15:30:00+03:30,87.43,88.37,86.34,86.64,62955.89632000001,buy
2877,2018-12-11 19:30:00+03:30,86.65,87.94,85.83,87.12,45164.22668,buy
2878,2018-12-11 23:30:00+03:30,87.11,89.43,86.97,87.76,47327.1511,sell
2879,2018-12-12 03:30:00+03:30,87.77,88.47,86.63,87.32,35696.24939,buy
2880,2018-12-12 07:30:00+03:30,87.31,89.5,86.96,88.88,50792.21352,buy
2881,2018-12-12 11:30:00+03:30,88.88,91.16,88.3,89.6,61600.08644,buy
2882,2018-12-12 15:30:00+03:30,89.58,91.2,88.87,90.39,61699.42691,sell
2883,2018-12-12 19:30:00+03:30,90.4,91.31,89.53,90.06,44572.68518,sell
2884,2018-12-12 23:30:00+03:30,90.05,90.95,88.85,89.41,31075.37885,sell
2885,2018-12-13 03:30:00+03:30,89.39,89.75,88.2,88.84,34726.806489999995,buy
2886,2018-12-13 07:30:00+03:30,88.82,89.01,87.77,89.0,38558.480610000006,sell
2887,2018-12-13 11:30:00+03:30,88.99,89.79,88.6,88.74,42476.649919999996,buy
2888,2018-12-13 15:30:00+03:30,88.73,90.68,88.73,90.45,48813.06099,sell
2889,2018-12-13 19:30:00+03:30,90.45,90.71,86.23,86.97,51950.16278,sell
2890,2018-12-13 23:30:00+03:30,86.97,87.36,84.71,86.34,114693.14004000001,sell
2891,2018-12-14 03:30:00+03:30,86.35,87.25,85.0,86.15,51625.35313,sell
2892,2018-12-14 07:30:00+03:30,86.15,86.87,85.99,86.11,31491.581060000004,sell
2893,2018-12-14 11:30:00+03:30,86.12,86.63,85.04,85.6,41680.32953,sell
2894,2018-12-14 15:30:00+03:30,85.61,86.5,85.19,85.53,44628.50283,sell
2895,2018-12-14 19:30:00+03:30,85.55,85.76,83.38,83.97,78939.21015,sell
2896,2018-12-14 23:30:00+03:30,83.98,85.0,82.2,83.82,69638.75757,buy
2897,2018-12-15 03:30:00+03:30,83.82,85.0,83.33,84.81,31497.37213,sell
2898,2018-12-15 07:30:00+03:30,84.8,85.0,83.98,84.29,27991.772569999997,sell
2899,2018-12-15 11:30:00+03:30,84.29,84.47,82.7,83.67,44458.66065,sell
2900,2018-12-15 15:30:00+03:30,83.67,83.96,81.79,82.17,40970.28366,buy
2901,2018-12-15 19:30:00+03:30,82.16,83.68,81.85,83.08,33976.027239999996,buy
2902,2018-12-15 23:30:00+03:30,83.08,84.7,82.89,83.76,38466.5415,buy
2903,2018-12-16 03:30:00+03:30,83.75,87.63,83.73,86.99,76751.18682,sell
2904,2018-12-16 07:30:00+03:30,86.99,87.64,85.78,86.11,33647.82819,buy
2905,2018-12-16 11:30:00+03:30,86.11,86.86,85.43,86.74,27929.927460000003,sell
2906,2018-12-16 15:30:00+03:30,86.75,87.41,85.28,86.2,42983.03871,buy
2907,2018-12-16 19:30:00+03:30,86.19,86.81,85.58,86.43,27956.915460000004,sell
2908,2018-12-16 23:30:00+03:30,86.43,86.46,84.23,84.67,32097.866410000002,buy
2909,2018-12-17 03:30:00+03:30,84.68,85.63,84.4,85.12,29297.09963,buy
2910,2018-12-17 07:30:00+03:30,85.13,86.57,84.89,86.32,39649.7965,sell
2911,2018-12-17 11:30:00+03:30,86.33,86.88,85.6,86.1,28885.412510000002,buy
2912,2018-12-17 15:30:00+03:30,86.1,91.05,86.09,89.83,129112.84397999999,buy
2913,2018-12-17 19:30:00+03:30,89.8,97.0,89.8,95.41,157308.16405999998,sell
2914,2018-12-17 23:30:00+03:30,95.44,96.5,92.88,94.02,87998.9172,buy
2915,2018-12-18 03:30:00+03:30,94.03,95.78,93.04,94.83,74354.00236,sell
2916,2018-12-18 07:30:00+03:30,94.78,94.84,92.36,93.57,51533.25572,sell
2917,2018-12-18 11:30:00+03:30,93.56,93.78,91.34,93.39,88536.75061,buy
2918,2018-12-18 15:30:00+03:30,93.39,96.28,92.29,93.82,115469.17929000001,sell
2919,2018-12-18 19:30:00+03:30,93.82,95.28,92.89,93.76,59841.22723,buy
2920,2018-12-18 23:30:00+03:30,93.77,101.3,92.68,100.39,140212.37654,buy
2921,2018-12-19 03:30:00+03:30,100.39,104.47,98.89,102.64,177739.84785999998,sell
2922,2018-12-19 07:30:00+03:30,102.64,102.97,99.8,100.73,112187.27887000001,buy
2923,2018-12-19 11:30:00+03:30,100.72,104.4,100.22,103.91,108412.52735,sell
2924,2018-12-19 15:30:00+03:30,103.91,107.55,101.2,101.93,210753.44979,buy
2925,2018-12-19 19:30:00+03:30,101.91,104.95,101.43,102.65,108945.53834000001,sell
2926,2018-12-19 23:30:00+03:30,102.64,103.27,97.75,98.74,109709.94875,buy
2927,2018-12-20 03:30:00+03:30,98.73,101.89,97.88,100.02,66484.10972000001,buy
2928,2018-12-20 07:30:00+03:30,100.01,101.31,99.13,101.02,60391.56126,buy
2929,2018-12-20 11:30:00+03:30,101.02,109.43,101.01,106.78,216522.89721999998,buy
2930,2018-12-20 15:30:00+03:30,106.79,109.06,105.74,107.69,141615.93879000001,buy
2931,2018-12-20 19:30:00+03:30,107.68,116.0,107.07,111.66,250749.2731,buy
2932,2018-12-20 23:30:00+03:30,111.69,114.7,107.85,114.05,123848.79195999999,sell
2933,2018-12-21 03:30:00+03:30,113.71,118.0,110.67,113.27,170802.89384,sell
2934,2018-12-21 07:30:00+03:30,113.29,113.52,109.0,112.83,79654.44553,buy
2935,2018-12-21 11:30:00+03:30,112.82,115.11,111.53,114.61,85608.74841,sell
2936,2018-12-21 15:30:00+03:30,114.6,116.49,110.16,110.96,119734.50071,sell
2937,2018-12-21 19:30:00+03:30,110.96,112.5,106.38,106.7,117253.92008,buy
2938,2018-12-21 23:30:00+03:30,106.67,108.8,104.76,107.69,92994.20929,sell
2939,2018-12-22 03:30:00+03:30,107.67,108.9,106.0,106.81,50677.07078,buy
2940,2018-12-22 07:30:00+03:30,106.8,108.2,105.38,107.69,37745.1813,buy
2941,2018-12-22 11:30:00+03:30,107.65,113.43,107.01,111.17,91600.74936,sell
2942,2018-12-22 15:30:00+03:30,111.16,111.73,108.71,111.0,70736.57606,buy
2943,2018-12-22 19:30:00+03:30,111.0,112.45,108.5,112.06,68081.15987999999,buy
2944,2018-12-22 23:30:00+03:30,112.05,115.5,110.77,115.2,86832.09379,buy
2945,2018-12-23 03:30:00+03:30,115.18,129.51,114.91,127.57,291019.65820999997,sell
2946,2018-12-23 07:30:00+03:30,127.71,130.33,125.16,127.47,190769.3654,buy
2947,2018-12-23 11:30:00+03:30,127.47,131.94,126.31,129.45,150435.50347,sell
2948,2018-12-23 15:30:00+03:30,129.45,130.15,123.05,125.54,139557.30377,buy
2949,2018-12-23 19:30:00+03:30,125.54,128.9,123.95,127.38,85426.15226,buy
2950,2018-12-23 23:30:00+03:30,127.41,130.7,126.23,129.03,78886.12179,buy
2951,2018-12-24 03:30:00+03:30,129.03,150.14,128.8,148.3,356086.00382,sell
2952,2018-12-24 07:30:00+03:30,148.29,149.8,143.34,145.8,168235.59716,sell
2953,2018-12-24 11:30:00+03:30,145.78,147.0,140.03,143.1,128894.18242000001,buy
2954,2018-12-24 15:30:00+03:30,143.1,157.67,141.89,144.25,247707.25698,sell
2955,2018-12-24 19:30:00+03:30,144.26,147.92,131.07,136.61,249149.1177,buy
2956,2018-12-24 23:30:00+03:30,136.61,144.26,135.16,138.03,169537.65842,sell
2957,2018-12-25 03:30:00+03:30,138.01,139.26,122.72,123.61,289402.98414,buy
2958,2018-12-25 07:30:00+03:30,123.61,129.85,123.33,127.26,152225.51207,sell
2959,2018-12-25 11:30:00+03:30,127.25,130.97,122.84,126.07,138948.03763,sell
2960,2018-12-25 15:30:00+03:30,126.03,127.14,119.68,121.71,190414.77670999998,buy
2961,2018-12-25 19:30:00+03:30,121.7,129.01,121.7,127.59,153982.66045999998,buy
2962,2018-12-25 23:30:00+03:30,127.67,130.78,125.1,127.6,151190.15708,buy
2963,2018-12-26 03:30:00+03:30,127.61,135.32,125.72,131.9,208943.8391,sell
2964,2018-12-26 07:30:00+03:30,131.9,133.5,128.39,130.12,98152.70486,sell
2965,2018-12-26 11:30:00+03:30,130.13,130.31,124.25,126.47,120245.68984,sell
2966,2018-12-26 15:30:00+03:30,126.54,129.2,122.51,124.35,133610.27236,buy
2967,2018-12-26 19:30:00+03:30,124.32,129.7,123.29,128.4,134417.68673,buy
2968,2018-12-26 23:30:00+03:30,128.4,131.12,125.74,129.35,99463.86312000001,sell
2969,2018-12-27 03:30:00+03:30,129.35,131.09,124.8,125.04,110726.12224000001,sell
2970,2018-12-27 07:30:00+03:30,125.0,126.48,120.3,122.82,125926.07997,buy
2971,2018-12-27 11:30:00+03:30,122.81,125.24,122.11,123.6,77860.04552,sell
2972,2018-12-27 15:30:00+03:30,123.61,124.99,121.32,122.3,73006.36727,sell
2973,2018-12-27 19:30:00+03:30,122.3,123.9,113.5,114.1,204835.77127,sell
2974,2018-12-27 23:30:00+03:30,114.14,115.84,111.22,113.8,159823.51484000002,sell
2975,2018-12-28 03:30:00+03:30,113.75,115.0,111.87,113.29,69549.72017,buy
2976,2018-12-28 07:30:00+03:30,113.32,116.66,112.05,115.6,76831.25589,buy
2977,2018-12-28 11:30:00+03:30,115.58,118.23,115.0,117.23,91610.10733,buy
2978,2018-12-28 15:30:00+03:30,117.25,127.32,112.81,126.62,192956.65881,buy
2979,2018-12-28 19:30:00+03:30,126.66,136.66,126.66,133.25,330656.13521,buy
2980,2018-12-28 23:30:00+03:30,133.23,136.49,131.01,135.3,132850.3131,sell
2981,2018-12-29 03:30:00+03:30,135.3,139.11,132.87,133.02,144719.74317,buy
2982,2018-12-29 07:30:00+03:30,133.08,136.76,132.35,136.08,103272.69797000001,sell
2983,2018-12-29 11:30:00+03:30,136.08,138.08,128.5,132.33,185874.76487,buy
2984,2018-12-29 15:30:00+03:30,132.33,137.61,130.93,135.94,126689.95855999998,sell
2985,2018-12-29 19:30:00+03:30,135.93,136.0,130.24,132.92,132366.32648,sell
2986,2018-12-29 23:30:00+03:30,132.9,145.42,132.0,132.89,313731.00739,sell
2987,2018-12-30 03:30:00+03:30,133.0,134.73,127.03,131.84,179327.61786,buy
2988,2018-12-30 07:30:00+03:30,131.83,134.1,131.2,132.76,62354.33041,buy
2989,2018-12-30 11:30:00+03:30,132.76,138.4,131.58,135.62,162838.68593,buy
2990,2018-12-30 15:30:00+03:30,135.63,137.9,132.84,135.71,108307.58850999999,buy
2991,2018-12-30 19:30:00+03:30,135.73,139.0,133.46,136.08,88340.76328,buy
2992,2018-12-30 23:30:00+03:30,136.07,138.56,135.0,137.77,103090.43015,sell
2993,2018-12-31 03:30:00+03:30,137.81,138.66,132.01,133.6,122535.29543,buy
2994,2018-12-31 07:30:00+03:30,133.6,134.8,133.01,134.34,40597.42963,sell
2995,2018-12-31 11:30:00+03:30,134.35,135.57,132.9,133.97,67198.7403,buy
2996,2018-12-31 15:30:00+03:30,133.97,137.0,133.65,135.33,82091.91211,sell
2997,2018-12-31 19:30:00+03:30,135.3,136.4,128.7,131.03,95159.07487000001,buy
2998,2018-12-31 23:30:00+03:30,131.03,132.0,129.5,131.45,77022.38728,sell
2999,2019-01-01 03:30:00+03:30,131.45,132.22,130.0,131.32,40579.1562,buy
3000,2019-01-01 07:30:00+03:30,131.31,134.3,131.3,133.56,52372.53471,buy
3001,2019-01-01 11:30:00+03:30,133.56,135.3,133.19,133.75,44277.02066,sell
3002,2019-01-01 15:30:00+03:30,133.78,136.0,132.26,132.98,53121.18167,buy
3003,2019-01-01 19:30:00+03:30,132.97,135.58,131.0,135.27,51162.59672,buy
3004,2019-01-01 23:30:00+03:30,135.26,140.67,135.16,139.1,160264.39801,sell
3005,2019-01-02 03:30:00+03:30,139.1,140.0,137.76,138.67,73113.69642000001,buy
3006,2019-01-02 07:30:00+03:30,138.66,144.0,138.3,143.48,94882.47389,buy
3007,2019-01-02 11:30:00+03:30,143.48,149.11,143.42,147.81,270381.74058000004,buy
3008,2019-01-02 15:30:00+03:30,147.82,152.48,146.33,148.62,208280.10935,buy
3009,2019-01-02 19:30:00+03:30,148.62,152.25,147.2,150.49,134063.58638,buy
3010,2019-01-02 23:30:00+03:30,150.5,155.37,149.31,152.01,160764.70862,sell
3011,2019-01-03 03:30:00+03:30,152.01,152.8,148.67,151.78,100975.1831,buy
3012,2019-01-03 07:30:00+03:30,151.78,153.64,150.65,151.8,101518.06928,sell
3013,2019-01-03 11:30:00+03:30,151.76,151.87,144.71,146.5,193292.0471,buy
3014,2019-01-03 15:30:00+03:30,146.53,148.91,145.8,147.74,108940.44260999998,sell
3015,2019-01-03 19:30:00+03:30,147.74,147.89,143.11,145.26,120924.62754000002,buy
3016,2019-01-03 23:30:00+03:30,145.26,148.12,144.94,146.3,82440.94751,buy
3017,2019-01-04 03:30:00+03:30,146.3,151.04,143.54,150.77,108181.53052999999,buy
3018,2019-01-04 07:30:00+03:30,150.77,154.8,149.54,152.6,162495.17645,sell
3019,2019-01-04 11:30:00+03:30,152.6,153.97,149.25,149.34,142472.16089,sell
3020,2019-01-04 15:30:00+03:30,149.38,150.79,144.66,147.11,167234.22602,buy
3021,2019-01-04 19:30:00+03:30,147.1,148.71,146.15,148.31,71011.01457999999,buy
3022,2019-01-04 23:30:00+03:30,148.31,153.98,147.22,151.97,153854.82974000002,buy
3023,2019-01-05 03:30:00+03:30,152.08,159.26,151.95,157.56,232606.36836999998,sell
3024,2019-01-05 07:30:00+03:30,157.56,158.75,152.6,153.14,130385.75162000001,buy
3025,2019-01-05 11:30:00+03:30,153.13,156.77,152.15,155.92,87088.43557999999,sell
3026,2019-01-05 15:30:00+03:30,155.92,156.98,153.38,154.17,116371.37795,buy
3027,2019-01-05 19:30:00+03:30,154.18,156.17,152.2,155.64,104701.20137000001,sell
3028,2019-01-05 23:30:00+03:30,155.69,156.57,151.2,152.83,102016.00247,sell
3029,2019-01-06 03:30:00+03:30,152.83,153.87,147.51,150.52,143950.60708,sell
3030,2019-01-06 07:30:00+03:30,150.57,151.52,149.24,149.96,59860.54281,buy
3031,2019-01-06 11:30:00+03:30,149.96,153.24,149.02,152.5,90636.15862999999,sell
3032,2019-01-06 15:30:00+03:30,152.53,152.74,150.1,150.9,72834.68765,buy
3033,2019-01-06 19:30:00+03:30,150.91,157.4,150.26,154.8,178221.85677,sell
3034,2019-01-06 23:30:00+03:30,154.8,155.35,152.56,153.86,82404.62072,sell
3035,2019-01-07 03:30:00+03:30,153.89,155.48,151.7,153.1,74605.50438,buy
3036,2019-01-07 07:30:00+03:30,153.1,153.87,152.55,153.53,38671.64828,sell
3037,2019-01-07 11:30:00+03:30,153.55,154.0,148.33,151.36,118114.61287000001,sell
3038,2019-01-07 15:30:00+03:30,151.37,152.4,149.8,150.6,57234.303810000005,buy
3039,2019-01-07 19:30:00+03:30,150.59,152.1,149.15,151.41,63837.83719,sell
3040,2019-01-07 23:30:00+03:30,151.39,151.69,147.86,149.34,72301.39605,sell
3041,2019-01-08 03:30:00+03:30,149.29,150.64,145.2,146.57,80985.95547,buy
3042,2019-01-08 07:30:00+03:30,146.57,147.49,145.78,146.83,56127.333679999996,buy
3043,2019-01-08 11:30:00+03:30,146.83,150.17,146.51,149.66,77602.8738,sell
3044,2019-01-08 15:30:00+03:30,149.67,151.65,148.02,148.84,120248.27375,sell
3045,2019-01-08 19:30:00+03:30,148.85,149.2,147.26,148.25,62519.723710000006,sell
3046,2019-01-08 23:30:00+03:30,148.26,148.84,147.0,147.6,44176.90737,buy
3047,2019-01-09 03:30:00+03:30,147.62,151.5,146.77,150.31,77003.47261,sell
3048,2019-01-09 07:30:00+03:30,150.3,150.9,149.08,149.8,42130.82725,sell
3049,2019-01-09 11:30:00+03:30,149.8,150.58,149.03,149.41,34146.17067,sell
3050,2019-01-09 15:30:00+03:30,149.45,149.78,147.41,148.26,60621.24267000001,buy
3051,2019-01-09 19:30:00+03:30,148.26,149.25,147.97,148.58,27914.864639999996,sell
3052,2019-01-09 23:30:00+03:30,148.56,149.9,147.07,148.1,57626.985160000004,buy
3053,2019-01-10 03:30:00+03:30,148.11,149.45,147.91,148.14,30977.214330000003,sell
3054,2019-01-10 07:30:00+03:30,148.15,148.38,133.1,135.45,226968.15068000002,sell
3055,2019-01-10 11:30:00+03:30,135.45,135.52,126.99,130.99,221286.39394,sell
3056,2019-01-10 15:30:00+03:30,130.98,131.61,126.3,129.27,93002.63403,sell
3057,2019-01-10 19:30:00+03:30,129.25,129.28,121.0,125.62,203403.71735999998,sell
3058,2019-01-10 23:30:00+03:30,125.59,127.1,124.4,124.95,96113.64004,buy
3059,2019-01-11 03:30:00+03:30,124.96,127.36,122.2,125.68,89221.19736,buy
3060,2019-01-11 07:30:00+03:30,125.68,127.12,124.18,126.42,80082.55277000001,sell
3061,2019-01-11 11:30:00+03:30,126.39,126.73,120.08,122.71,116461.08057,buy
3062,2019-01-11 15:30:00+03:30,122.71,126.45,120.59,123.24,116479.37200999999,buy
